,Clean Ward,Alderperson,Start Date,End Date,End Year for Fill,year,category,calls,num_projects,total_cost
295,22,Michael D. Rodriguez,"May 20, 2019",present,2019,2019,Beautification,3668,0,0
296,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,Parks & Rec,2,0,0
297,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,Security Cameras,108,0,0
298,28,Jason Ervin,"January 13, 2011",present,2019,2019,Parks & Recreation,0,1,25000
299,28,Jason Ervin,"January 13, 2011",present,2019,2019,"Plants, Gardens, & Sustainability",298,0,0
300,28,Jason Ervin,"January 13, 2011",present,2019,2019,Security Cameras,490,0,0
301,28,Jason Ervin,"January 13, 2011",present,2019,2019,Streets & Transportation,7204,40,701819
302,25,Daniel Solis,1996,2019,2019,2019,"Plants, Gardens, & Sustainability",171,0,0
303,25,Daniel Solis,1996,2019,2019,2019,Parks & Rec,6,0,0
304,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Beautification,9700,2,19943
305,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Bike Infrastructure,1,0,0
306,25,Daniel Solis,1996,2019,2019,2019,Lighting,313,0,0
307,25,Daniel Solis,1996,2019,2019,2019,Bike Infrastructure,114,0,0
308,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Streets & Transportation,4715,50,1297999
309,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Security Cameras,140,0,0
310,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Lighting,296,0,0
311,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Parks & Rec,16,0,0
312,28,Jason Ervin,"January 13, 2011",present,2019,2019,Parks & Rec,21,0,0
313,3,Pat Dowell,"April 27, 2007",Present,2019,2019,"Plants, Gardens, & Sustainability",159,0,0
314,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Lighting,247,0,0
315,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Bike Infrastructure,19,0,0
316,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Beautification,4646,0,0
317,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Parks & Recreation,0,2,125000
318,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,"Plants, Gardens, & Sustainability",250,0,0
319,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Security Cameras,375,0,0
320,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2019,2019,Streets & Transportation,4253,33,1175056
321,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,Beautification,2818,1,50000
322,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,Bike Infrastructure,1,0,0
323,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,Streets & Transportation,5344,49,1239999
324,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,Security Cameras,182,0,0
325,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,"Plants, Gardens, & Sustainability",442,1,30000
326,29,Chris Taliaferro,"May 18, 2015",present,2019,2019,Lighting,577,0,0
327,25,Daniel Solis,1996,2019,2019,2019,Beautification,4424,1,29039
328,3,Pat Dowell,"April 27, 2007",Present,2019,2019,Parks & Rec,30,0,0
329,28,Jason Ervin,"January 13, 2011",present,2019,2019,Lighting,383,2,593180
330,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Beautification,2535,0,0
331,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Bike Infrastructure,2,0,0
332,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,"Plants, Gardens, & Sustainability",317,0,0
333,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,Lighting,534,1,2100
334,27,Walter Burnett Jr.,May 1995,present,2019,2019,Security Cameras,375,5,148656
335,27,Walter Burnett Jr.,May 1995,present,2019,2019,Streets & Transportation,8709,11,304843
336,25,Byron Sigcho-Lopez,2019,present,2019,2019,Bike Infrastructure,114,0,0
337,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,Beautification,7849,0,0
338,23,Silvana Tabares,"June 28, 2018",present,2019,2019,Beautification,2678,0,0
339,23,Silvana Tabares,"June 28, 2018",present,2019,2019,Bike Infrastructure,2,0,0
340,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,Bike Infrastructure,4,0,0
341,31,Milly Santiago,May 2015,"May 20, 2019",2019,2019,Beautification,2091,0,0
342,23,Silvana Tabares,"June 28, 2018",present,2019,2019,Lighting,942,0,0
343,23,Silvana Tabares,"June 28, 2018",present,2019,2019,"Plants, Gardens, & Sustainability",545,0,0
344,23,Silvana Tabares,"June 28, 2018",present,2019,2019,Security Cameras,61,0,0
345,25,Byron Sigcho-Lopez,2019,present,2019,2019,Beautification,4424,1,29039
346,25,Daniel Solis,1996,2019,2019,2019,Streets & Transportation,6202,37,1290960
347,25,Daniel Solis,1996,2019,2019,2019,Security Cameras,257,0,0
348,28,Jason Ervin,"January 13, 2011",present,2019,2019,Beautification,7571,0,0
349,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Lighting,536,1,500
350,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Parks & Rec,8,0,0
351,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",497,0,0
352,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Security Cameras,119,1,1800
353,30,Ariel Reboyras,May 2003,"May 15, 2023",2019,2019,Streets & Transportation,3959,92,1317699
354,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Beautification,2091,0,0
355,27,Walter Burnett Jr.,May 1995,present,2019,2019,"Plants, Gardens, & Sustainability",322,0,0
356,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Bike Infrastructure,4,0,0
357,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Parks & Rec,2,0,0
358,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,"Plants, Gardens, & Sustainability",317,0,0
359,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Security Cameras,108,0,0
360,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Streets & Transportation,4998,40,1317899
361,28,Jason Ervin,"January 13, 2011",present,2019,2019,Bike Infrastructure,81,0,0
362,23,Silvana Tabares,"June 28, 2018",present,2019,2019,Streets & Transportation,5306,92,1319999
363,31,"Felix Cardona, Jr.","May 20, 2019",Present,2019,2019,Lighting,534,1,2100
364,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,Lighting,966,1,8000
365,1,Proco Joe Moreno,"March 26, 2010","May 20, 2019",2019,2019,Beautification,4742,0,0
366,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,"Plants, Gardens, & Sustainability",668,0,0
367,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Streets & Transportation,5718,34,856999
368,47,Matt Martin,"May 20, 2019",Present,2019,2019,Beautification,4811,1,60000
369,47,Matt Martin,"May 20, 2019",Present,2019,2019,Bike Infrastructure,25,1,29000
370,47,Matt Martin,"May 20, 2019",Present,2019,2019,Lighting,344,2,244000
371,47,Matt Martin,"May 20, 2019",Present,2019,2019,Parks & Rec,1,0,0
372,47,Matt Martin,"May 20, 2019",Present,2019,2019,Parks & Recreation,0,2,130000
373,47,Matt Martin,"May 20, 2019",Present,2019,2019,"Plants, Gardens, & Sustainability",470,0,0
374,47,Matt Martin,"May 20, 2019",Present,2019,2019,Security Cameras,184,0,0
375,47,Matt Martin,"May 20, 2019",Present,2019,2019,Streets & Transportation,5718,34,856999
376,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Beautification,1289,6,10200
377,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Bike Infrastructure,13,1,17000
378,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Lighting,265,1,25000
379,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Miscellaneous,0,1,4472
380,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Parks & Rec,1,0,0
381,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",329,1,29596
382,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Security Cameras,131,1,49552
383,48,Harry Osterman,"May 16, 2011","May 15, 2023",2019,2019,Streets & Transportation,3213,76,1184178
384,49,Joe Moore,1991,"May 20, 2019",2019,2019,Beautification,1278,1,88000
385,49,Joe Moore,1991,"May 20, 2019",2019,2019,Bike Infrastructure,11,0,0
386,49,Joe Moore,1991,"May 20, 2019",2019,2019,Lighting,224,1,5121
387,49,Joe Moore,1991,"May 20, 2019",2019,2019,Miscellaneous,0,2,335000
388,49,Joe Moore,1991,"May 20, 2019",2019,2019,Parks & Rec,1,0,0
389,49,Joe Moore,1991,"May 20, 2019",2019,2019,Parks & Recreation,0,1,60000
390,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Security Cameras,184,0,0
391,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,"Plants, Gardens, & Sustainability",470,0,0
392,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Parks & Recreation,0,2,130000
393,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Parks & Rec,1,0,0
394,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Lighting,904,0,0
395,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Parks & Rec,11,0,0
396,45,Jim Gardiner,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",855,0,0
397,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Security Cameras,90,0,0
398,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Streets & Transportation,7703,30,1319999
399,45,John Arena,May 2011,May 2019,2019,2019,Beautification,2418,0,0
400,45,John Arena,May 2011,May 2019,2019,2019,Bike Infrastructure,53,0,0
401,45,John Arena,May 2011,May 2019,2019,2019,Lighting,904,0,0
402,45,John Arena,May 2011,May 2019,2019,2019,Parks & Rec,11,0,0
403,45,John Arena,May 2011,May 2019,2019,2019,"Plants, Gardens, & Sustainability",855,0,0
404,45,John Arena,May 2011,May 2019,2019,2019,Security Cameras,90,0,0
405,49,Joe Moore,1991,"May 20, 2019",2019,2019,"Plants, Gardens, & Sustainability",269,1,80000
406,45,John Arena,May 2011,May 2019,2019,2019,Streets & Transportation,7703,30,1319999
407,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Bike Infrastructure,18,0,0
408,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Lighting,139,0,0
409,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Miscellaneous,0,1,101000
410,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Parks & Rec,1,0,0
411,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Parks & Recreation,0,1,50000
412,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",190,0,0
413,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Security Cameras,149,0,0
414,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Streets & Transportation,2340,44,1128999
415,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Beautification,4811,1,60000
416,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Bike Infrastructure,25,1,29000
417,47,Ameya Pawar,"May 16, 2011","May 20, 2019",2019,2019,Lighting,344,2,244000
418,46,James Cappleman,"May 16, 2011","May 15, 2023",2019,2019,Beautification,934,1,40000
419,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Bike Infrastructure,53,0,0
420,49,Joe Moore,1991,"May 20, 2019",2019,2019,Security Cameras,79,0,0
421,49,Maria Hadden,"May 20, 2019",present,2019,2019,Beautification,1278,1,88000
422,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",438,0,0
423,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Security Cameras,439,1,24776
424,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Streets & Transportation,5728,33,1294723
425,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,Beautification,3245,0,0
426,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,Lighting,567,1,500
427,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,Parks & Rec,7,0,0
428,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,"Plants, Gardens, & Sustainability",431,0,0
429,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,Security Cameras,176,1,24776
430,7,Gregory Mitchell,"May 18, 2015",present,2019,2019,Streets & Transportation,4283,46,1294723
431,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Beautification,3565,0,0
432,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Bike Infrastructure,1,0,0
433,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Lighting,966,2,121636
434,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Miscellaneous,0,2,405000
435,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Parks & Rec,11,0,0
436,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,"Plants, Gardens, & Sustainability",563,0,0
437,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Security Cameras,283,0,0
438,8,Michelle A. Harris,"December 13, 2006",present,2019,2019,Streets & Transportation,7322,25,793363
439,9,Anthony Beale,May 1999,present,2019,2019,Beautification,5452,0,0
440,9,Anthony Beale,May 1999,present,2019,2019,Lighting,806,0,0
441,9,Anthony Beale,May 1999,present,2019,2019,Parks & Rec,6,0,0
442,9,Anthony Beale,May 1999,present,2019,2019,"Plants, Gardens, & Sustainability",466,0,0
443,9,Anthony Beale,May 1999,present,2019,2019,Security Cameras,300,0,0
444,9,Anthony Beale,May 1999,present,2019,2019,Streets & Transportation,6681,43,1319999
445,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Parks & Rec,33,0,0
446,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Miscellaneous,0,1,500
447,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Lighting,1013,0,0
448,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Bike Infrastructure,1,0,0
449,49,Maria Hadden,"May 20, 2019",present,2019,2019,Bike Infrastructure,11,0,0
450,49,Maria Hadden,"May 20, 2019",present,2019,2019,Lighting,224,1,5121
451,49,Maria Hadden,"May 20, 2019",present,2019,2019,Miscellaneous,0,2,335000
452,49,Maria Hadden,"May 20, 2019",present,2019,2019,Parks & Rec,1,0,0
453,49,Maria Hadden,"May 20, 2019",present,2019,2019,Parks & Recreation,0,1,60000
454,49,Maria Hadden,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",269,1,80000
455,49,Maria Hadden,"May 20, 2019",present,2019,2019,Security Cameras,79,0,0
456,49,Maria Hadden,"May 20, 2019",present,2019,2019,Streets & Transportation,2451,42,751878
457,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Beautification,1698,0,0
458,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Bike Infrastructure,8,0,0
459,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Lighting,255,2,410000
460,49,Joe Moore,1991,"May 20, 2019",2019,2019,Streets & Transportation,2451,42,751878
461,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Miscellaneous,0,2,363000
462,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,"Plants, Gardens, & Sustainability",211,0,0
463,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Security Cameras,139,1,74328
464,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Streets & Transportation,4202,16,472671
465,50,Debra Silverstein,2011,present,2019,2019,Beautification,1526,0,0
466,50,Debra Silverstein,2011,present,2019,2019,Bike Infrastructure,6,0,0
467,50,Debra Silverstein,2011,present,2019,2019,Lighting,373,2,350000
468,50,Debra Silverstein,2011,present,2019,2019,Parks & Rec,6,0,0
469,50,Debra Silverstein,2011,present,2019,2019,"Plants, Gardens, & Sustainability",449,0,0
470,50,Debra Silverstein,2011,present,2019,2019,Security Cameras,100,0,0
471,50,Debra Silverstein,2011,present,2019,2019,Streets & Transportation,5241,28,969999
472,6,Roderick Sawyer,"May 16, 2011","May 15, 2023",2019,2019,Beautification,6525,0,0
473,5,Leslie Hairston,May 1999,"May 15, 2023",2019,2019,Parks & Rec,5,0,0
474,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,Parks & Rec,23,0,0
475,45,Jim Gardiner,"May 20, 2019",present,2019,2019,Beautification,2418,0,0
476,44,Tom Tunney,"January 16, 2003","May 15, 2023",2019,2019,Security Cameras,98,0,0
477,37,Emma Mitts,"January 7, 2000",present,2019,2019,Security Cameras,392,0,0
478,37,Emma Mitts,"January 7, 2000",present,2019,2019,Streets & Transportation,4321,67,1319999
479,38,Nicholas Sposato,2013,present,2019,2019,Beautification,1805,0,0
480,38,Nicholas Sposato,2013,present,2019,2019,Bike Infrastructure,1,0,0
481,38,Nicholas Sposato,2013,present,2019,2019,Lighting,900,0,0
482,38,Nicholas Sposato,2013,present,2019,2019,Parks & Rec,1,0,0
483,38,Nicholas Sposato,2013,present,2019,2019,"Plants, Gardens, & Sustainability",873,0,0
484,38,Nicholas Sposato,2013,present,2019,2019,Security Cameras,56,0,0
485,38,Nicholas Sposato,2013,present,2019,2019,Streets & Transportation,6273,35,1319999
486,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Beautification,2246,1,5000
487,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Bike Infrastructure,13,0,0
488,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Lighting,601,0,0
489,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Parks & Rec,11,0,0
490,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,"Plants, Gardens, & Sustainability",788,0,0
491,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Security Cameras,80,0,0
492,39,Margaret Laurino,"July 24, 1994","May 20, 2019",2019,2019,Streets & Transportation,7011,34,1271499
493,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Beautification,2246,1,5000
494,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Bike Infrastructure,13,0,0
495,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Lighting,601,0,0
496,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Miscellaneous,0,1,43500
497,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Parks & Rec,11,0,0
498,39,Samantha Nugent,"May 20, 2019",present,2019,2019,"Plants, Gardens, & Sustainability",788,0,0
499,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Security Cameras,80,0,0
500,37,Emma Mitts,"January 7, 2000",present,2019,2019,"Plants, Gardens, & Sustainability",363,0,0
501,37,Emma Mitts,"January 7, 2000",present,2019,2019,Parks & Rec,6,0,0
502,37,Emma Mitts,"January 7, 2000",present,2019,2019,Lighting,635,0,0
503,37,Emma Mitts,"January 7, 2000",present,2019,2019,Bike Infrastructure,2,0,0
504,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,Security Cameras,298,0,0
505,34,Carrie Austin,"August 5, 1994","March 1, 2023",2019,2019,Streets & Transportation,7925,36,1311999
506,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Beautification,3429,5,5400
507,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Bike Infrastructure,3,0,0
508,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Lighting,441,1,149000
509,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Parks & Rec,3,0,0
510,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,"Plants, Gardens, & Sustainability",449,1,7275
511,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Security Cameras,132,3,74328
512,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2019,2019,Streets & Transportation,4490,63,1083996
513,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Beautification,2185,0,0
514,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Lighting,683,1,42913
515,39,Samantha Nugent,"May 20, 2019",present,2019,2019,Streets & Transportation,7011,34,1271499
516,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Parks & Rec,4,0,0
517,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Schools & Libraries,0,1,35000
518,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Security Cameras,103,0,0
519,36,Nicholas Sposato,"May 18, 2015",present,2019,2019,Streets & Transportation,5099,61,1242086
520,36,Gilbert Villegas,"May 18, 2015",present,2019,2019,Beautification,2185,0,0
521,36,Gilbert Villegas,"May 18, 2015",present,2019,2019,Lighting,683,1,42913
522,36,Gilbert Villegas,"May 18, 2015",present,2019,2019,Parks & Rec,4,0,0
523,36,Gilbert Villegas,"May 18, 2015",present,2019,2019,"Plants, Gardens, & Sustainability",544,0,0
524,36,Gilbert Villegas,"May 18, 2015",present,2019,2019,Schools & Libraries,0,1,35000
