year,category,ward,calls,num_projects,total_cost
2012,Beautification,2,0,26,186900
2012,Beautification,3,0,3,15500
2012,Beautification,4,0,1,800
2012,Beautification,24,0,1,33500
2012,Beautification,25,0,3,125473
2012,Beautification,26,0,1,45711
2012,Beautification,27,0,1,1624
2012,Beautification,28,0,1,3600
2012,Beautification,42,0,6,24900
2012,Beautification,46,0,3,8100
2012,Beautification,49,0,1,120000
2012,Bike Infrastructure,25,0,1,1500
2012,Bike Infrastructure,47,0,2,475000
2012,Lighting,1,0,11,147950
2012,Lighting,2,0,41,312750
2012,Lighting,3,0,11,189327
2012,Lighting,4,0,5,8550
2012,Lighting,5,0,6,1282404
2012,Lighting,6,0,3,1280000
2012,Lighting,8,0,10,775811
2012,Lighting,9,0,3,3500
2012,Lighting,11,0,6,130546
2012,Lighting,12,0,10,905400
2012,Lighting,13,0,6,1102750
2012,Lighting,14,0,1,350
2012,Lighting,15,0,6,1245000
2012,Lighting,16,0,4,106892
2012,Lighting,17,0,4,512000
2012,Lighting,18,0,6,382350
2012,Lighting,19,0,2,700
2012,Lighting,20,0,4,77300
2012,Lighting,22,0,6,291850
2012,Lighting,23,0,2,6000
2012,Lighting,24,0,3,129400
2012,Lighting,25,0,2,3350
2012,Lighting,26,0,8,519750
2012,Lighting,27,0,10,553600
2012,Lighting,28,0,16,26600
2012,Lighting,29,0,5,448350
2012,Lighting,30,0,6,2800
2012,Lighting,31,0,6,237100
2012,Lighting,33,0,9,1011350
2012,Lighting,34,0,8,424755
2012,Lighting,35,0,10,729000
2012,Lighting,37,0,18,599450
2012,Lighting,38,0,5,3000
2012,Lighting,39,0,3,384000
2012,Lighting,40,0,2,700
2012,Lighting,41,0,1,350
2012,Lighting,42,0,6,104000
2012,Lighting,43,0,7,72470
2012,Lighting,44,0,6,705350
2012,Lighting,45,0,2,320000
2012,Lighting,46,0,8,959200
2012,Lighting,47,0,1,500
2012,Lighting,48,0,10,729050
2012,Lighting,49,0,1,600
2012,Lighting,50,0,1,23760
2012,Parks & Recreation,1,0,1,605000
2012,Parks & Recreation,4,0,1,150000
2012,Parks & Recreation,13,0,1,150000
2012,Parks & Recreation,16,0,1,150000
2012,Parks & Recreation,23,0,2,250000
2012,Parks & Recreation,25,0,3,184724
2012,Parks & Recreation,26,0,1,150000
2012,Parks & Recreation,36,0,1,85301
2012,Parks & Recreation,41,0,2,120000
2012,Parks & Recreation,43,0,1,10000
2012,Parks & Recreation,47,0,3,50000
2012,Parks & Recreation,48,0,1,20000
2012,Parks & Recreation,49,0,1,29000
2012,"Plants, Gardens, & Sustainability",3,0,1,14166
2012,"Plants, Gardens, & Sustainability",5,0,1,12595
2012,"Plants, Gardens, & Sustainability",16,0,1,47200
2012,"Plants, Gardens, & Sustainability",19,0,2,20515
2012,"Plants, Gardens, & Sustainability",22,0,1,150000
2012,"Plants, Gardens, & Sustainability",24,0,1,539
2012,"Plants, Gardens, & Sustainability",25,0,1,2576
2012,"Plants, Gardens, & Sustainability",44,0,1,784
2012,"Plants, Gardens, & Sustainability",46,0,2,22972
2012,"Plants, Gardens, & Sustainability",47,0,1,23765
2012,"Plants, Gardens, & Sustainability",49,0,1,75000
2012,Schools & Libraries,1,0,2,100155
2012,Schools & Libraries,9,0,1,7115
2012,Schools & Libraries,13,0,1,30000
2012,Schools & Libraries,25,0,1,50000
2012,Security Cameras,9,0,1,1559
2012,Security Cameras,15,0,3,46000
2012,Security Cameras,25,0,3,67500
2012,Security Cameras,26,0,1,22500
2012,Security Cameras,28,0,5,9000
2012,Security Cameras,30,0,2,27500
2012,Security Cameras,31,0,1,17250
2012,Security Cameras,34,0,1,22500
2012,Security Cameras,40,0,2,3600
2012,Security Cameras,48,0,1,22500
2012,Streets & Transportation,1,0,21,466894
2012,Streets & Transportation,2,0,37,819746
2012,Streets & Transportation,3,0,20,1097053
2012,Streets & Transportation,4,0,27,940600
2012,Streets & Transportation,6,0,1,38833
2012,Streets & Transportation,7,0,30,1319932
2012,Streets & Transportation,8,0,24,544189
2012,Streets & Transportation,9,0,23,1307824
2012,Streets & Transportation,10,0,51,1319940
2012,Streets & Transportation,11,0,43,1189453
2012,Streets & Transportation,12,0,20,413215
2012,Streets & Transportation,13,0,3,37250
2012,Streets & Transportation,14,0,76,1319167
2012,Streets & Transportation,15,0,5,28662
2012,Streets & Transportation,16,0,39,1015254
2012,Streets & Transportation,17,0,14,808000
2012,Streets & Transportation,18,0,34,937649
2012,Streets & Transportation,19,0,27,1291429
2012,Streets & Transportation,20,0,44,1242095
2012,Streets & Transportation,21,0,38,1320001
2012,Streets & Transportation,22,0,27,877742
2012,Streets & Transportation,23,0,94,1053076
2012,Streets & Transportation,24,0,35,1156562
2012,Streets & Transportation,25,0,15,884877
2012,Streets & Transportation,26,0,21,580741
2012,Streets & Transportation,27,0,15,763980
2012,Streets & Transportation,28,0,28,1280696
2012,Streets & Transportation,29,0,26,870296
2012,Streets & Transportation,30,0,51,1289598
2012,Streets & Transportation,31,0,29,1065648
2012,Streets & Transportation,32,0,35,1319494
2012,Streets & Transportation,33,0,10,308563
2012,Streets & Transportation,34,0,51,871754
2012,Streets & Transportation,35,0,27,590751
2012,Streets & Transportation,36,0,37,1234174
2012,Streets & Transportation,37,0,24,720433
2012,Streets & Transportation,38,0,31,1120042
2012,Streets & Transportation,39,0,17,671134
2012,Streets & Transportation,40,0,33,1314526
2012,Streets & Transportation,41,0,37,1199011
2012,Streets & Transportation,42,0,45,1189953
2012,Streets & Transportation,43,0,99,1217346
2012,Streets & Transportation,44,0,43,542909
2012,Streets & Transportation,45,0,39,999503
2012,Streets & Transportation,46,0,15,329123
2012,Streets & Transportation,47,0,41,769915
2012,Streets & Transportation,48,0,8,501788
2012,Streets & Transportation,49,0,40,1095400
2012,Streets & Transportation,50,0,24,1296243
2013,Beautification,2,0,29,108000
2013,Beautification,5,0,1,200000
2013,Beautification,12,0,1,905
2013,Beautification,16,0,1,4200
2013,Beautification,17,0,1,600
2013,Beautification,19,0,3,43100
2013,Beautification,25,0,9,169000
2013,Beautification,28,0,1,11400
2013,Beautification,34,0,3,49500
2013,Beautification,37,0,1,2400
2013,Beautification,38,0,1,300
2013,Beautification,39,0,2,13000
2013,Beautification,41,0,1,3000
2013,Beautification,42,0,2,4200
2013,Beautification,46,0,1,72000
2013,Beautification,48,0,1,10325
2013,Beautification,49,0,1,3228
2013,Bike Infrastructure,1,0,1,50000
2013,Bike Infrastructure,46,0,3,450000
2013,Bike Infrastructure,49,0,1,117000
2013,Lighting,1,0,4,1550
2013,Lighting,2,0,22,185750
2013,Lighting,3,0,14,240600
2013,Lighting,4,0,7,224400
2013,Lighting,5,0,2,442000
2013,Lighting,6,0,1,575999
2013,Lighting,7,0,4,328000
2013,Lighting,8,0,13,687150
2013,Lighting,10,0,3,232400
2013,Lighting,11,0,3,284654
2013,Lighting,12,0,23,878200
2013,Lighting,13,0,12,796115
2013,Lighting,15,0,4,530000
2013,Lighting,16,0,5,93350
2013,Lighting,17,0,4,392000
2013,Lighting,19,0,1,400
2013,Lighting,20,0,3,288400
2013,Lighting,22,0,1,72000
2013,Lighting,24,0,3,291500
2013,Lighting,25,0,10,67000
2013,Lighting,27,0,9,349912
2013,Lighting,28,0,10,4001
2013,Lighting,29,0,2,216000
2013,Lighting,30,0,7,89400
2013,Lighting,31,0,4,75200
2013,Lighting,33,0,3,432400
2013,Lighting,34,0,13,188250
2013,Lighting,35,0,8,761000
2013,Lighting,37,0,12,840600
2013,Lighting,38,0,4,7150
2013,Lighting,39,0,12,31571
2013,Lighting,40,0,2,2400
2013,Lighting,42,0,4,52400
2013,Lighting,43,0,4,4613
2013,Lighting,44,0,7,576600
2013,Lighting,45,0,1,2800
2013,Lighting,47,0,2,64400
2013,Lighting,48,0,1,140000
2013,Lighting,49,0,14,165750
2013,Lighting,50,0,4,132359
2013,Parks & Recreation,1,0,1,450000
2013,Parks & Recreation,3,0,1,34000
2013,Parks & Recreation,13,0,1,300000
2013,Parks & Recreation,19,0,1,123738
2013,Parks & Recreation,23,0,2,354112
2013,Parks & Recreation,25,0,3,466552
2013,Parks & Recreation,28,0,1,500000
2013,Parks & Recreation,36,0,2,310277
2013,Parks & Recreation,45,0,1,2500
2013,Parks & Recreation,48,0,2,222000
2013,Parks & Recreation,49,0,2,11081
2013,"Plants, Gardens, & Sustainability",2,0,1,18841
2013,"Plants, Gardens, & Sustainability",3,0,1,963
2013,"Plants, Gardens, & Sustainability",5,0,1,200000
2013,"Plants, Gardens, & Sustainability",13,0,4,4438
2013,"Plants, Gardens, & Sustainability",33,0,1,731
2013,"Plants, Gardens, & Sustainability",40,0,1,47922
2013,"Plants, Gardens, & Sustainability",43,0,1,35560
2013,"Plants, Gardens, & Sustainability",44,0,1,6248
2013,"Plants, Gardens, & Sustainability",45,0,1,6000
2013,Schools & Libraries,1,0,1,23808
2013,Schools & Libraries,33,0,1,121740
2013,Schools & Libraries,38,0,1,50000
2013,Schools & Libraries,43,0,2,28500
2013,Schools & Libraries,45,0,1,183100
2013,Schools & Libraries,47,0,1,55000
2013,Schools & Libraries,48,0,2,125000
2013,Security Cameras,9,0,3,65941
2013,Security Cameras,10,0,3,48000
2013,Security Cameras,17,0,1,2177
2013,Security Cameras,22,0,1,22500
2013,Security Cameras,24,0,1,22500
2013,Security Cameras,25,0,1,22500
2013,Security Cameras,26,0,1,22500
2013,Security Cameras,27,0,1,22500
2013,Security Cameras,28,0,2,3600
2013,Security Cameras,39,0,1,1800
2013,Security Cameras,46,0,2,45000
2013,Streets & Transportation,1,0,44,669642
2013,Streets & Transportation,2,0,35,840890
2013,Streets & Transportation,3,0,23,1044436
2013,Streets & Transportation,4,0,50,1093766
2013,Streets & Transportation,5,0,19,399545
2013,Streets & Transportation,6,0,7,744000
2013,Streets & Transportation,7,0,26,991497
2013,Streets & Transportation,8,0,33,632850
2013,Streets & Transportation,9,0,17,1254059
2013,Streets & Transportation,10,0,42,1039597
2013,Streets & Transportation,11,0,31,1035344
2013,Streets & Transportation,12,0,47,434895
2013,Streets & Transportation,13,0,12,217519
2013,Streets & Transportation,14,0,103,1319904
2013,Streets & Transportation,15,0,34,789186
2013,Streets & Transportation,16,0,67,1221408
2013,Streets & Transportation,17,0,29,913663
2013,Streets & Transportation,18,0,22,1320001
2013,Streets & Transportation,19,0,29,1152762
2013,Streets & Transportation,20,0,30,1030324
2013,Streets & Transportation,21,0,32,1319383
2013,Streets & Transportation,22,0,34,1225500
2013,Streets & Transportation,23,0,50,965888
2013,Streets & Transportation,24,0,24,1005998
2013,Streets & Transportation,25,0,30,594947
2013,Streets & Transportation,26,0,36,1297347
2013,Streets & Transportation,27,0,24,926811
2013,Streets & Transportation,28,0,35,800073
2013,Streets & Transportation,29,0,26,1088001
2013,Streets & Transportation,30,0,49,1201599
2013,Streets & Transportation,31,0,56,1234048
2013,Streets & Transportation,32,0,29,1319997
2013,Streets & Transportation,33,0,26,765128
2013,Streets & Transportation,34,0,68,1082248
2013,Streets & Transportation,35,0,23,511000
2013,Streets & Transportation,36,0,30,1009725
2013,Streets & Transportation,37,0,21,476999
2013,Streets & Transportation,38,0,71,1261991
2013,Streets & Transportation,39,0,31,1133294
2013,Streets & Transportation,40,0,46,1269678
2013,Streets & Transportation,41,0,24,1226999
2013,Streets & Transportation,42,0,35,1106876
2013,Streets & Transportation,43,0,67,1248299
2013,Streets & Transportation,44,0,66,716663
2013,Streets & Transportation,45,0,42,1066911
2013,Streets & Transportation,46,0,10,749407
2013,Streets & Transportation,47,0,51,1200467
2013,Streets & Transportation,48,0,12,814856
2013,Streets & Transportation,49,0,33,774675
2013,Streets & Transportation,50,0,36,1187640
2014,Beautification,2,0,13,112529
2014,Beautification,3,0,1,10000
2014,Beautification,5,0,1,200000
2014,Beautification,7,0,3,78162
2014,Beautification,8,0,1,1000
2014,Beautification,9,0,1,1000
2014,Beautification,13,0,2,18345
2014,Beautification,15,0,1,7800
2014,Beautification,22,0,1,60700
2014,Beautification,25,0,2,17100
2014,Beautification,28,0,4,12600
2014,Beautification,29,0,1,13500
2014,Beautification,32,0,2,8100
2014,Beautification,33,0,1,10000
2014,Beautification,35,0,2,42542
2014,Beautification,40,0,3,600
2014,Beautification,41,0,1,4000
2014,Beautification,42,0,12,55500
2014,Beautification,46,0,2,10000
2014,Beautification,48,0,3,21150
2014,Bike Infrastructure,32,0,1,5000
2014,Bike Infrastructure,42,0,1,18000
2014,Bike Infrastructure,45,0,1,75716
2014,Bike Infrastructure,46,0,1,68000
2014,Bike Infrastructure,48,0,2,56000
2014,Lighting,1,0,1,500
2014,Lighting,2,0,5,4600
2014,Lighting,3,0,12,551650
2014,Lighting,4,0,5,109600
2014,Lighting,5,0,5,200251
2014,Lighting,7,0,7,178800
2014,Lighting,8,0,14,531550
2014,Lighting,9,0,7,14000
2014,Lighting,11,0,7,231900
2014,Lighting,12,0,9,932200
2014,Lighting,13,0,10,579300
2014,Lighting,15,0,4,371100
2014,Lighting,16,0,3,240400
2014,Lighting,17,0,3,360400
2014,Lighting,18,0,4,448000
2014,Lighting,20,0,1,600
2014,Lighting,21,0,1,559
2014,Lighting,22,0,2,1100
2014,Lighting,23,0,1,3500
2014,Lighting,25,0,2,78300
2014,Lighting,26,0,2,288000
2014,Lighting,27,0,5,296500
2014,Lighting,28,0,11,251850
2014,Lighting,29,0,7,584000
2014,Lighting,30,0,3,141800
2014,Lighting,31,0,14,303250
2014,Lighting,32,0,2,1300
2014,Lighting,33,0,2,288000
2014,Lighting,34,0,1,4350
2014,Lighting,35,0,9,585100
2014,Lighting,37,0,7,516245
2014,Lighting,38,0,3,1240
2014,Lighting,40,0,3,144450
2014,Lighting,42,0,12,52980
2014,Lighting,43,0,3,4550
2014,Lighting,44,0,14,452150
2014,Lighting,47,0,1,400
2014,Lighting,48,0,3,14600
2014,Lighting,49,0,7,254800
2014,Lighting,50,0,2,12000
2014,Parks & Recreation,1,0,2,350000
2014,Parks & Recreation,12,0,1,34850
2014,Parks & Recreation,19,0,1,30380
2014,Parks & Recreation,22,0,2,375000
2014,Parks & Recreation,25,0,1,62242
2014,Parks & Recreation,28,0,1,250000
2014,Parks & Recreation,32,0,1,150000
2014,Parks & Recreation,33,0,1,13404
2014,Parks & Recreation,45,0,1,100000
2014,Parks & Recreation,46,0,1,1575
2014,Parks & Recreation,49,0,5,337785
2014,"Plants, Gardens, & Sustainability",20,0,1,4289
2014,"Plants, Gardens, & Sustainability",22,0,1,25000
2014,"Plants, Gardens, & Sustainability",33,0,1,8510
2014,"Plants, Gardens, & Sustainability",39,0,3,15000
2014,"Plants, Gardens, & Sustainability",40,0,1,14823
2014,"Plants, Gardens, & Sustainability",43,0,1,18620
2014,"Plants, Gardens, & Sustainability",47,0,1,2482
2014,"Plants, Gardens, & Sustainability",48,0,1,13496
2014,Schools & Libraries,1,0,1,25000
2014,Schools & Libraries,23,0,1,43802
2014,Schools & Libraries,44,0,1,287200
2014,Schools & Libraries,47,0,4,500000
2014,Schools & Libraries,48,0,1,115000
2014,Schools & Libraries,49,0,1,75746
2014,Security Cameras,13,0,1,1800
2014,Security Cameras,17,0,1,20323
2014,Security Cameras,24,0,2,45000
2014,Security Cameras,25,0,3,67500
2014,Security Cameras,27,0,1,22500
2014,Security Cameras,28,0,3,5400
2014,Security Cameras,39,0,1,22500
2014,Streets & Transportation,1,0,56,935599
2014,Streets & Transportation,2,0,52,1179032
2014,Streets & Transportation,3,0,11,757838
2014,Streets & Transportation,4,0,47,1147363
2014,Streets & Transportation,5,0,29,802118
2014,Streets & Transportation,6,0,29,1266903
2014,Streets & Transportation,7,0,31,1061351
2014,Streets & Transportation,8,0,42,786381
2014,Streets & Transportation,9,0,30,1304955
2014,Streets & Transportation,10,0,56,1318145
2014,Streets & Transportation,11,0,39,1087991
2014,Streets & Transportation,12,0,26,347990
2014,Streets & Transportation,13,0,50,720362
2014,Streets & Transportation,14,0,70,1319827
2014,Streets & Transportation,15,0,32,940689
2014,Streets & Transportation,16,0,35,1079599
2014,Streets & Transportation,17,0,24,939019
2014,Streets & Transportation,18,0,27,865699
2014,Streets & Transportation,19,0,44,1238268
2014,Streets & Transportation,20,0,37,1278333
2014,Streets & Transportation,21,0,60,1319441
2014,Streets & Transportation,22,0,31,857657
2014,Streets & Transportation,23,0,81,1272355
2014,Streets & Transportation,24,0,43,1274990
2014,Streets & Transportation,25,0,35,1094498
2014,Streets & Transportation,26,0,37,1031946
2014,Streets & Transportation,27,0,48,998182
2014,Streets & Transportation,28,0,66,800151
2014,Streets & Transportation,29,0,16,721816
2014,Streets & Transportation,30,0,39,1177814
2014,Streets & Transportation,31,0,50,1015310
2014,Streets & Transportation,32,0,42,1149699
2014,Streets & Transportation,33,0,33,1000085
2014,Streets & Transportation,34,0,53,1314321
2014,Streets & Transportation,35,0,45,688551
2014,Streets & Transportation,36,0,40,1319999
2014,Streets & Transportation,37,0,28,803755
2014,Streets & Transportation,38,0,34,1318757
2014,Streets & Transportation,39,0,35,1267286
2014,Streets & Transportation,40,0,56,1159931
2014,Streets & Transportation,41,0,27,1315999
2014,Streets & Transportation,42,0,42,1193293
2014,Streets & Transportation,43,0,38,1296828
2014,Streets & Transportation,44,0,56,580460
2014,Streets & Transportation,45,0,67,1141248
2014,Streets & Transportation,46,0,28,1204534
2014,Streets & Transportation,47,0,67,813318
2014,Streets & Transportation,48,0,44,1089257
2014,Streets & Transportation,49,0,12,506669
2014,Streets & Transportation,50,0,46,1201391
2015,Beautification,3,0,5,40900
2015,Beautification,4,0,2,4400
2015,Beautification,8,0,1,4500
2015,Beautification,9,0,1,2600
2015,Beautification,16,0,1,200
2015,Beautification,22,0,1,9000
2015,Beautification,28,0,2,9250
2015,Beautification,34,0,3,19650
2015,Beautification,35,0,10,31950
2015,Beautification,41,0,1,5000
2015,Beautification,42,0,7,28000
2015,Beautification,44,0,2,14650
2015,Beautification,49,0,1,30000
2015,Bike Infrastructure,35,0,1,74897
2015,Lighting,3,0,3,384000
2015,Lighting,5,0,2,158100
2015,Lighting,7,0,4,522978
2015,Lighting,8,0,12,585350
2015,Lighting,9,0,3,7700
2015,Lighting,11,0,1,174400
2015,Lighting,12,0,19,482000
2015,Lighting,13,0,5,748800
2015,Lighting,16,0,2,312600
2015,Lighting,17,0,2,2150
2015,Lighting,20,0,2,800
2015,Lighting,21,0,1,641
2015,Lighting,22,0,4,18800
2015,Lighting,25,0,3,5800
2015,Lighting,26,0,2,168400
2015,Lighting,27,0,6,236400
2015,Lighting,28,0,10,346200
2015,Lighting,30,0,3,1200
2015,Lighting,31,0,4,468400
2015,Lighting,33,0,5,469200
2015,Lighting,34,0,8,635150
2015,Lighting,35,0,6,555500
2015,Lighting,37,0,5,578205
2015,Lighting,38,0,3,1360
2015,Lighting,42,0,1,91000
2015,Lighting,43,0,9,292700
2015,Lighting,44,0,4,187200
2015,Lighting,45,0,1,156000
2015,Lighting,46,0,1,156000
2015,Lighting,47,0,6,454000
2015,Lighting,48,0,3,368800
2015,Lighting,50,0,2,37426
2015,Parks & Recreation,1,0,2,535000
2015,Parks & Recreation,12,0,1,250000
2015,Parks & Recreation,13,0,1,115000
2015,Parks & Recreation,22,0,1,99000
2015,Parks & Recreation,23,0,1,195888
2015,Parks & Recreation,24,0,1,15000
2015,Parks & Recreation,25,0,1,137758
2015,Parks & Recreation,28,0,1,250000
2015,Parks & Recreation,32,0,1,150000
2015,Parks & Recreation,33,0,1,25000
2015,Parks & Recreation,43,0,1,78500
2015,Parks & Recreation,44,0,1,44988
2015,Parks & Recreation,46,0,1,3209
2015,Parks & Recreation,49,0,3,480504
2015,"Plants, Gardens, & Sustainability",22,0,1,50000
2015,"Plants, Gardens, & Sustainability",33,0,1,50000
2015,"Plants, Gardens, & Sustainability",40,0,2,23290
2015,"Plants, Gardens, & Sustainability",41,0,2,5100
2015,"Plants, Gardens, & Sustainability",42,0,1,1050
2015,"Plants, Gardens, & Sustainability",45,0,1,50000
2015,"Plants, Gardens, & Sustainability",47,0,2,5188
2015,"Plants, Gardens, & Sustainability",48,0,1,21000
2015,"Plants, Gardens, & Sustainability",49,0,1,68000
2015,Schools & Libraries,23,0,1,129800
2015,Schools & Libraries,28,0,1,9400
2015,Schools & Libraries,33,0,2,25000
2015,Schools & Libraries,36,0,2,58900
2015,Schools & Libraries,38,0,1,20650
2015,Schools & Libraries,44,0,1,13000
2015,Schools & Libraries,45,0,2,200000
2015,Schools & Libraries,48,0,2,56000
2015,Security Cameras,28,0,1,3500
2015,Security Cameras,37,0,1,166000
2015,Security Cameras,39,0,1,27011
2015,Security Cameras,46,0,5,147055
2015,Streets & Transportation,1,0,40,809004
2015,Streets & Transportation,2,0,26,1295996
2015,Streets & Transportation,3,0,18,895099
2015,Streets & Transportation,4,0,33,1315601
2015,Streets & Transportation,5,0,35,996350
2015,Streets & Transportation,6,0,11,1302107
2015,Streets & Transportation,7,0,11,797023
2015,Streets & Transportation,8,0,28,725407
2015,Streets & Transportation,9,0,29,1294022
2015,Streets & Transportation,10,0,30,1293190
2015,Streets & Transportation,11,0,50,1142845
2015,Streets & Transportation,12,0,23,587946
2015,Streets & Transportation,13,0,19,455156
2015,Streets & Transportation,14,0,76,1319427
2015,Streets & Transportation,15,0,56,1319999
2015,Streets & Transportation,16,0,39,1005943
2015,Streets & Transportation,17,0,23,1292469
2015,Streets & Transportation,18,0,25,1161265
2015,Streets & Transportation,19,0,29,1293455
2015,Streets & Transportation,20,0,38,1293176
2015,Streets & Transportation,21,0,51,1319174
2015,Streets & Transportation,22,0,34,1073304
2015,Streets & Transportation,23,0,77,994315
2015,Streets & Transportation,24,0,40,1021791
2015,Streets & Transportation,25,0,34,1172897
2015,Streets & Transportation,26,0,44,1151335
2015,Streets & Transportation,27,0,35,945373
2015,Streets & Transportation,28,0,39,701604
2015,Streets & Transportation,29,0,43,1312602
2015,Streets & Transportation,30,0,74,1314578
2015,Streets & Transportation,31,0,39,701905
2015,Streets & Transportation,32,0,28,1165095
2015,Streets & Transportation,33,0,42,732952
2015,Streets & Transportation,34,0,21,458303
2015,Streets & Transportation,35,0,18,649908
2015,Streets & Transportation,36,0,35,1256939
2015,Streets & Transportation,37,0,33,575797
2015,Streets & Transportation,38,0,38,1295768
2015,Streets & Transportation,39,0,28,1292989
2015,Streets & Transportation,40,0,28,1296684
2015,Streets & Transportation,41,0,24,1309901
2015,Streets & Transportation,42,0,45,1164198
2015,Streets & Transportation,43,0,47,948800
2015,Streets & Transportation,44,0,77,1045239
2015,Streets & Transportation,45,0,33,774806
2015,Streets & Transportation,46,0,32,1010317
2015,Streets & Transportation,47,0,66,860813
2015,Streets & Transportation,48,0,41,847297
2015,Streets & Transportation,49,0,43,688680
2015,Streets & Transportation,50,0,36,1267776
2016,Beautification,1,0,1,16000
2016,Beautification,3,0,1,26250
2016,Beautification,4,0,1,1200
2016,Beautification,5,0,3,75679
2016,Beautification,10,0,1,150000
2016,Beautification,11,0,1,1400
2016,Beautification,20,0,1,55550
2016,Beautification,22,0,1,9000
2016,Beautification,27,0,8,244446
2016,Beautification,29,0,1,60000
2016,Beautification,31,0,5,94400
2016,Beautification,32,0,1,16000
2016,Beautification,33,0,1,7000
2016,Beautification,34,0,4,23700
2016,Beautification,42,0,3,91000
2016,Beautification,46,0,1,2000
2016,Beautification,48,0,1,84850
2016,Bike Infrastructure,35,0,1,15968
2016,Bike Infrastructure,45,0,1,100000
2016,Bike Infrastructure,48,0,1,65000
2016,Lighting,1,0,1,5000
2016,Lighting,2,0,2,1650
2016,Lighting,3,0,2,16700
2016,Lighting,4,0,2,900
2016,Lighting,5,0,1,171600
2016,Lighting,7,0,2,287422
2016,Lighting,8,0,7,432500
2016,Lighting,11,0,4,372800
2016,Lighting,12,0,9,717674
2016,Lighting,13,0,4,730806
2016,Lighting,16,0,5,410900
2016,Lighting,18,0,1,450
2016,Lighting,21,0,2,9300
2016,Lighting,22,0,1,450
2016,Lighting,25,0,2,344450
2016,Lighting,26,0,1,450
2016,Lighting,27,0,2,158000
2016,Lighting,28,0,3,344900
2016,Lighting,30,0,3,198317
2016,Lighting,31,0,2,333000
2016,Lighting,32,0,1,1200
2016,Lighting,33,0,3,637000
2016,Lighting,34,0,7,163300
2016,Lighting,35,0,3,439000
2016,Lighting,37,0,5,675000
2016,Lighting,39,0,2,3300
2016,Lighting,40,0,6,402950
2016,Lighting,41,0,1,1200
2016,Lighting,42,0,6,582145
2016,Lighting,43,0,10,311400
2016,Lighting,45,0,1,450
2016,Lighting,46,0,1,625000
2016,Lighting,47,0,4,383300
2016,Lighting,48,0,3,32200
2016,Lighting,49,0,1,500
2016,Lighting,50,0,3,261168
2016,Parks & Recreation,5,0,1,70580
2016,Parks & Recreation,6,0,1,200000
2016,Parks & Recreation,10,0,2,175000
2016,Parks & Recreation,17,0,1,50000
2016,Parks & Recreation,18,0,1,50000
2016,Parks & Recreation,22,0,1,75000
2016,Parks & Recreation,24,0,1,264257
